,bathrooms,bedrooms,city,country,currency,daysOnZillow,group_type,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,livingArea,longitude,newConstructionType,price,priceForHDP,priceSuffix,providerListingID,rentZestimate,shouldHighlight,state,streetAddress,unit,zipcode,zpid,listing_sub_type.is_newHome,lotAreaUnit,lotAreaValue,zestimate,taxAssessedValue,listing_sub_type.is_FSBA,openHouse,listing_sub_type.is_openHouse,open_house_info.open_house_showing,datePriceChanged,priceChange,priceReduction
36,7.0,6.0,Lehi,USA,USD,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/8470323afdf31ead3436198f35abcf7b-p_e.jpg,False,True,False,True,False,False,False,40.455418,6172.0,-111.88036,BUILDER_PLAN,1194995.0,1194995.0,+,26741824,5516.0,False,UT,"Friberg Plan, Canyon Point at Traverse Mountain - The Summit Collection",# FIA90A,84043,2084597946,True,,,1181800.0,,,,,,,,
37,3.0,3.0,American Fork,USA,USD,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/6773b284cb6c260ef9cd51d6aca0f0c9-p_e.jpg,False,True,False,True,False,False,False,40.355587,2188.0,-111.82387,BUILDER_PLAN,514990.0,514990.0,+,29667796,2194.0,False,UT,"Stonehaven IV Plan, The Views at Lakeshore",# WYXV20,84003,2063078837,True,,,514700.0,,,,,,1675411200000.0,-60000.0,
38,4.0,6.0,Provo,USA,USD,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/68d4e2492d405d1808bb39c80c3fa166-p_e.jpg,False,True,False,False,False,False,False,40.289333,4901.0,-111.634186,,1250000.0,1250000.0,,,1700.0,False,UT,4142 N Imperial Way E,,84604,2072937281,,acres,0.45999999999999996,,,True,Sat. 11am-1pm,True,"[{'open_house_end': 1699736400000, 'open_house_start': 1699729200000}]",1698735600000.0,393000.0,
39,1.0,3.0,Springville,USA,USD,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/108d1a5ea96666d5a57a411e7ebd1de3-p_e.jpg,False,True,False,False,False,False,False,40.16704,1852.0,-111.61551,,409900.0,409900.0,,,1394.0,False,UT,280 W Center St,,84663,11889851,,sqft,6534.0,450200.0,230500.0,True,,,,1699430400000.0,-10000.0,"$10,000 (Nov 8)"
40,,,Provo,USA,USD,-1,,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/9078aedff29ce9beea895594c9ef0cfc-p_e.jpg,False,True,False,False,False,False,False,40.289825,,-111.66039,,120729.0,120729.0,,,2002.0,False,UT,4246 N Stone Xing,,84604,190502579,,sqft,9147.6,,280000.0,True,,,,1698649200000.0,-378271.0,"$378,271 (Oct 30)"
0,2.0,2.0,Salem,USA,USD,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/6856b4e711e0254803d2abbbb0c56411-p_e.jpg,False,True,False,False,False,False,False,40.0445,1644.0,-111.67897,,424000.0,424000.0,,,1820.0,False,UT,655 S 300 W,,84653,11906929,,acres,0.49000000000000005,414800.0,219000.0,True,,,,1699344000000.0,-5000.0,"$5,000 (Nov 7)"
1,4.0,5.0,Lehi,USA,USD,9,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e533900ec7b11756995ae45d2f9170cd-p_e.jpg,False,True,False,False,False,False,False,40.369312,4980.0,-111.85196,,1000000.0,1000000.0,,,3193.0,False,UT,1552 S 150 W,,84043,190536596,,acres,0.27999999999999997,982700.0,533000.0,True,,,,,,
2,2.0,3.0,Saratoga Springs,USA,USD,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b93a2420d63d03dee8e71a78aee8e579-p_e.jpg,False,True,False,False,False,False,False,40.306953,3888.0,-111.887344,,649000.0,649000.0,,,2600.0,False,UT,3023 S Yellow Bill Dr,,84045,306581412,,sqft,10018.8,649600.0,413100.0,True,,,,,,
3,3.0,6.0,Provo,USA,USD,9,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/767a169d767e0c4a9728cc8ad549cccb-p_e.jpg,False,True,False,False,False,False,False,40.253185,3120.0,-111.693344,,565000.0,565000.0,,,,False,UT,1442 N Grand Ave W,,84604,2054487206,,sqft,10018.8,,,True,,,,,,
4,,,Mapleton,USA,USD,9,,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/297716376d07363eb1a3442ed0ea449f-p_e.jpg,False,True,False,False,False,False,False,,,,,430000.0,430000.0,,,,False,UT,3184 Dove Dr,,84664,2054597073,,acres,0.62,,,True,,,,,,
5,5.0,6.0,Springville,USA,USD,9,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a3cab8baac68115babb15e5f1206d228-p_e.jpg,False,True,False,False,False,False,False,40.133923,4892.0,-111.60974,,780000.0,780000.0,,,1649.0,False,UT,212 E 2525th St S,,84663,2061204548,,sqft,7840.8,,,True,,,,,,
6,4.0,4.0,Payson,USA,USD,9,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e18edead7235e4d31841d9317702cdbb-p_e.jpg,False,True,False,False,False,False,False,40.01308,3301.0,-111.73683,,700000.0,700000.0,,,2133.0,False,UT,336 W 1870 S,,84651,333095127,,sqft,9583.2,717800.0,103600.0,True,,,,,,
7,2.0,3.0,Eagle Mountain,USA,USD,9,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/70ca0667f30826f8ef489c1ba4190c21-p_e.jpg,False,True,False,False,False,False,False,40.322655,3711.0,-112.023254,BUILDER_SPEC,594046.0,594046.0,,,,False,UT,1074 E Blazing Sun Dr N #326,# 326,84005,2054592913,True,sqft,9147.6,,,,,,,,,
8,2.0,3.0,Vineyard,USA,USD,9,,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/332b8a5745917bac3c0ee47adc99306a-p_e.jpg,False,True,False,False,False,False,False,40.30082,1309.0,-111.73533,,374999.0,374999.0,,,1794.0,False,UT,208 N 750 E,,84059,122542988,,sqft,871.2,379300.0,803600.0,True,,,,,,
9,3.0,3.0,Lehi,USA,USD,9,,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/c96e7ab37a839ab82a4886102c44b3c3-p_e.jpg,False,True,False,False,False,False,False,40.409954,2321.0,-111.88285,NEW_CONSTRUCTION_TYPE_OTHER,472900.0,472900.0,,,,False,UT,4247 N 2060th St W #494,# 494,84043,2054597556,True,sqft,1306.8,,,,,,,,,
10,3.0,3.0,Lehi,USA,USD,9,,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/8cd57b64db06f897eb8cfe55f2471902-p_e.jpg,False,True,False,False,False,False,False,40.409954,2280.0,-111.88285,NEW_CONSTRUCTION_TYPE_OTHER,458900.0,458900.0,,,,False,UT,4235 N 2060th St W #492,# 492,84043,2054599397,True,sqft,1306.8,,,,,,,,,
11,3.0,3.0,Lehi,USA,USD,9,,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/c96e7ab37a839ab82a4886102c44b3c3-p_e.jpg,False,True,False,False,False,False,False,40.409954,2321.0,-111.88285,NEW_CONSTRUCTION_TYPE_OTHER,471900.0,471900.0,,,,False,UT,4223 N 2060th St W #490,# 490,84043,2054599591,True,sqft,1306.8,,,,,,,,,
12,2.0,3.0,Mapleton,USA,USD,9,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/25424c6854a9834c62506f76d196844e-p_e.jpg,False,True,False,False,False,False,False,40.132362,3140.0,-111.605515,,574990.0,574990.0,,,,False,UT,231 N Pegasus Ave #175,# 175,84664,2054602861,,sqft,9147.6,,,True,,,,,,
13,4.0,6.0,Eagle Mountain,USA,USD,9,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ce3c09729d6716cef29cc1bcb81e981b-p_e.jpg,False,True,False,False,False,False,False,40.355507,2984.0,-112.00633,,575000.0,575000.0,,,2575.0,False,UT,7558 N Bristlecone Rd,,84005,89196343,,sqft,6969.6,616400.0,349000.0,True,,,,,,
14,4.0,5.0,Eagle Mountain,USA,USD,9,,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/26a2212d61288e7423b33eca84f816fd-p_e.jpg,False,True,False,False,False,False,False,40.382153,2590.0,-111.98956,,524900.0,524900.0,,,,False,UT,2051 N Harvest Ln #127,# 127,84005,2054597407,,sqft,1306.8,,,True,,,,,,
15,3.0,3.0,Eagle Mountain,USA,USD,9,,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/5cc0951b25908a68d5238302b7cecda1-p_e.jpg,False,True,False,False,False,False,False,40.381226,1570.0,-111.98088,,448900.0,448900.0,,,,False,UT,166 W Harvest Ln,,84005,2054598002,,sqft,1306.8,,,True,,,,,,
16,4.0,5.0,Highland,USA,USD,9,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/31b9f017f0852150032e900cd6fbb666-p_e.jpg,False,True,False,False,False,False,False,40.43006,4603.0,-111.80315,,839000.0,839000.0,,,3227.0,False,UT,6043 W 10930 N,,84003,11944141,,acres,0.44000000000000006,824000.0,515300.0,True,,,,,,
17,3.0,4.0,Payson,USA,USD,9,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/07204bf56b7684e3df7afaf1415ddf37-p_e.jpg,False,True,False,False,False,False,False,40.038433,3782.0,-111.713646,BUILDER_SPEC,659900.0,659900.0,,,,False,UT,1389 E 370 S,,84651,2054599745,True,acres,0.25,,,,,,,,,
18,2.0,3.0,American Fork,USA,USD,9,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c2c15115f4b253579474d5ccd905b90a-p_e.jpg,False,True,False,True,False,False,False,40.359512,1455.0,-111.80194,BUILDER_PLAN,478990.0,478990.0,+,29625574,2094.0,False,UT,"Sage Plan, Grandeur at Stonecreek",# IPM6B7,84003,2066624797,True,,,479200.0,,,,,,1675411200000.0,-60000.0,
19,3.0,3.0,Spanish Fork,USA,USD,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/1c364b39e73c12f3ae622f090195e632-p_e.jpg,False,True,False,True,False,False,False,40.097652,1901.0,-111.611046,BUILDER_PLAN,455000.0,455000.0,+,28837902,1949.0,False,UT,"Tribeca Plan, The Ridge at Spanish Fork",# ACYJ6Q,84660,2082045904,True,,,454100.0,,,Sat. 8-8:30am,True,"[{'open_house_end': 1699720200000, 'open_house_start': 1699718400000}, {'open_house_end': 1700152200000, 'open_house_start': 1700150400000}]",1678521600000.0,-35000.0,
20,2.0,2.0,Provo,USA,USD,-1,,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/ae14d2abdd48de3e9dd4fec64e8d9915-p_e.jpg,False,True,False,False,False,False,False,40.242977,1100.0,-111.68387,,213000.0,213000.0,,,1500.0,False,UT,1452 W Lancelot Dr N,,84601,2071982402,,sqft,435.6,230800.0,,True,,,,1699516800000.0,-12000.0,"$12,000 (Nov 9)"
21,2.0,4.0,American Fork,USA,USD,10,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/fa9571606504d37f46211fdc38104925-p_e.jpg,False,True,False,False,False,False,False,40.379246,1650.0,-111.78934,,499900.0,499900.0,,,2100.0,False,UT,337 E 100th St N,,84003,2055383970,,acres,0.27,521900.0,,True,,,,,,
22,3.0,3.0,American Fork,USA,USD,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ffc82794b68776413467de7f3ceb2c89-p_e.jpg,False,True,False,True,False,False,False,40.359512,1742.0,-111.80194,BUILDER_PLAN,515990.0,515990.0,+,29625574,2100.0,False,UT,"Amesbury Plan, Grandeur at Stonecreek",# HFC9QI,84003,2066624796,True,,,514000.0,,,,,,1675411200000.0,-60000.0,
23,4.0,4.0,Saratoga Springs,USA,USD,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5752593964fdcd2a2f64e82f6d5eafa1-p_e.jpg,False,True,False,True,False,False,False,40.404587,5767.0,-111.94157,BUILDER_PLAN,1224995.0,1224995.0,+,30217739,,False,UT,"Collet Plan, Toll Brothers at Wildflower",# 2DAENN,84045,2054606991,True,,,1219200.0,,,,,,,,
24,3.0,3.0,Saratoga Springs,USA,USD,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/54abb2189742210fe9c091750f2340aa-p_e.jpg,False,True,False,True,False,False,False,40.404587,4881.0,-111.94157,BUILDER_PLAN,1074995.0,1074995.0,+,30217739,,False,UT,"Evans Plan, Toll Brothers at Wildflower",# OT7V1O,84045,2054607019,True,,,1070900.0,,,,,,,,
25,4.0,4.0,Saratoga Springs,USA,USD,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/73ce8dea80173b582b8193c305ec7e53-p_e.jpg,False,True,False,True,False,False,False,40.404587,4302.0,-111.94157,BUILDER_PLAN,1069995.0,1069995.0,+,30217739,,False,UT,"Porter Plan, Toll Brothers at Wildflower",# LIK9NK,84045,2054607029,True,,,1065600.0,,,Sat. 8-8:30am,True,"[{'open_house_end': 1699720200000, 'open_house_start': 1699718400000}, {'open_house_end': 1700152200000, 'open_house_start': 1700150400000}]",,,
26,2.0,3.0,Saratoga Springs,USA,USD,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/41eb8a4ff2e632af004146d126f18ecc-p_e.jpg,False,True,False,True,False,False,False,40.404587,3858.0,-111.94157,BUILDER_PLAN,909995.0,909995.0,+,30217739,,False,UT,"Ashton Plan, Toll Brothers at Wildflower",# 9FAJ1P,84045,2054607031,True,,,907300.0,,,,,,,,
27,5.0,4.0,Saratoga Springs,USA,USD,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/58a781ce1cea801b16d74cb692691534-p_e.jpg,False,True,False,True,False,False,False,40.404587,5889.0,-111.94157,BUILDER_PLAN,1268995.0,1268995.0,+,30217739,,False,UT,"Fairbanks Plan, Toll Brothers at Wildflower",# 2C36GA,84045,2054607036,True,,,1262900.0,,,,,,,,
28,5.0,3.0,Saratoga Springs,USA,USD,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a980a1bbdfa6ace195e3aece51244e84-p_e.jpg,False,True,False,True,False,False,False,40.404587,4923.0,-111.94157,BUILDER_PLAN,1089995.0,1089995.0,+,30217739,,False,UT,"Tuscarora Plan, Toll Brothers at Wildflower",# E8OJM0,84045,2054607039,True,,,1085200.0,,,,,,,,
29,3.0,2.0,Saratoga Springs,USA,USD,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/24d4eaceff63c9d2dae453e92ba3c72a-p_e.jpg,False,True,False,True,False,False,False,40.404587,5788.0,-111.94157,BUILDER_PLAN,1109995.0,1109995.0,+,30217739,,False,UT,"Stewart Plan, Toll Brothers at Wildflower",# 4SK35G,84045,2054607050,True,,,1105100.0,,,,,,,,
30,3.0,4.0,American Fork,USA,USD,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/51709d2dadf3157018c3251b90dc934d-p_e.jpg,False,True,False,True,False,False,False,40.355587,2577.0,-111.82387,BUILDER_PLAN,556990.0,556990.0,+,29667796,2600.0,False,UT,"Addison Plan, The Views at Lakeshore",# VSF5KA,84003,2063078844,True,,,556100.0,,,,,,1675411200000.0,-60000.0,
31,2.0,3.0,Goshen,USA,USD,11,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/380312999750fe6bc25fb636e2d8dfee-p_e.jpg,False,True,False,False,False,False,False,39.945538,3618.0,-111.90346,,474999.0,474999.0,,,1999.0,False,UT,334 S 100 W,,84633,82720269,,acres,0.35,485200.0,241900.0,True,,,,1698476400000.0,124999.0,
32,4.0,4.0,Mapleton,USA,USD,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/490e367dbea88b7df0ff3ceb66dc3bcb-p_e.jpg,False,True,False,False,False,False,False,,4430.0,,BUILDER_SPEC,869900.0,869900.0,,,3446.0,False,UT,976 W Chokecherry Dr #137,# 137,84664,2055431691,True,sqft,10454.4,870200.0,,,,,,,,
33,4.0,5.0,Eagle Mountain,USA,USD,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a2c968acaac7699e561786fda1140162-p_e.jpg,False,True,False,False,False,False,False,,3922.0,,BUILDER_SPEC,549900.0,549900.0,,,2800.0,False,UT,3432 N Swift Ln E #A143,# A143,84005,2055081750,True,sqft,6969.6,610000.0,,,Sat. 11am-5pm,True,"[{'open_house_end': 1699750800000, 'open_house_start': 1699729200000}]",1699430400000.0,-10000.0,"$10,000 (Nov 8)"
34,3.0,3.0,American Fork,USA,USD,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c01ef4c7e128bdce76e025d439b30667-p_e.jpg,False,True,False,True,False,False,False,40.36328,1617.0,-111.80183,BUILDER_PLAN,464990.0,464990.0,+,29625496,2062.0,False,UT,"Spruce Plan, Vista at Stonecreek",# SD2690,84003,2066624747,True,,,463500.0,,,,,,,,
35,3.0,3.0,American Fork,USA,USD,11,,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/1434f07a393117966954fde90b341fc0-p_e.jpg,False,True,False,False,False,False,False,40.378487,1901.0,-111.82354,NEW_CONSTRUCTION_TYPE_OTHER,471125.0,471125.0,,,,False,UT,924 S 800 S #274,# 274,84003,2054608920,True,sqft,2178.0,477300.0,,,,,,,,
36,3.0,4.0,Springville,USA,USD,11,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4481c55ed6a913c20a5bf8c00dcf6b05-p_e.jpg,False,True,False,False,False,False,False,40.14804,2556.0,-111.6385,,540000.0,540000.0,,,2250.0,False,UT,1365 S 1530 W,,84663,68908505,,sqft,5227.2,579900.0,310800.0,True,,,,,,
37,3.0,4.0,Eagle Mountain,USA,USD,11,,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/ea61997b0e19079c82880143e7bfb01f-p_e.jpg,False,True,False,False,False,False,False,40.34878,2046.0,-111.96249,,420000.0,420000.0,,,2028.0,False,UT,7085 N Mountain Field Dr,,84005,306580870,,sqft,1306.8,441500.0,257500.0,True,,,,,,
38,2.0,3.0,Orem,USA,USD,11,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0b11a934851db9a955dd4b4ccee205b8-p_e.jpg,False,True,False,False,False,False,False,40.306797,1175.0,-111.69685,,395000.0,395000.0,,,1194.0,False,UT,530 N Monterey Dr W,,84057,2070189218,,sqft,9147.6,418200.0,,True,,,,,,
39,5.0,6.0,Lehi,USA,USD,11,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0b887244eb5786a458c7fc0954186173-p_e.jpg,False,True,False,False,False,False,False,40.447933,6550.0,-111.86823,BUILDER_SPEC,1490000.0,1490000.0,,,1423.0,False,UT,1174 W Lucca Cir,,84043,333093478,True,acres,0.32999999999999996,,193700.0,,,,,1698476400000.0,1121000.0,
40,3.0,4.0,Saratoga Springs,USA,USD,11,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/461cfbf77c0dcb2927825474b95ac50e-p_e.jpg,False,True,False,False,False,False,False,40.31965,2786.0,-111.90763,BUILDER_SPEC,476623.0,476623.0,,,,False,UT,3694 Browning Dr #703,# 703,84045,2054607989,True,sqft,5227.2,481700.0,,,,,,,,
0,3.0,4.0,Saratoga Springs,USA,USD,11,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/cfd9a34aba15bcf8a0c1f775544b2b43-p_e.jpg,False,True,False,False,False,False,False,40.31965,2990.0,-111.90763,BUILDER_SPEC,480739.0,480739.0,,,,False,UT,3702 Browning Dr #704,# 704,84045,2054607999,True,sqft,5227.2,485900.0,,,,,,,,
1,2.0,5.0,Salem,USA,USD,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/872824a8142a2dffe4a141ff695807af-p_e.jpg,False,True,False,False,False,False,False,40.03988,3163.0,-111.671234,,679000.0,679000.0,,,2277.0,False,UT,954 S 140 E,,84653,190542587,,acres,0.27999999999999997,665100.0,368900.0,True,,,,1699344000000.0,-10000.0,"$10,000 (Nov 7)"
2,3.0,6.0,Orem,USA,USD,11,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3b690cb7f90998406e9bbb6267b04bb2-p_e.jpg,False,True,False,False,False,False,False,40.264874,2667.0,-111.68568,,619900.0,619900.0,,,1159.0,False,UT,1768 S 400th St E,,84058,2067171342,,sqft,8276.4,635200.0,,True,,,,,,
3,2.0,4.0,Spanish Fork,USA,USD,11,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ea3ff704fd1acf0c3bf6eaf919bbf4c4-p_e.jpg,False,True,False,False,False,False,False,40.117302,1796.0,-111.64657,,430000.0,430000.0,,,2125.0,False,UT,472 E 600 N,,84660,11891415,,sqft,5662.8,427200.0,238700.0,True,,,,,,
4,2.0,2.0,Provo,USA,USD,11,,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/c03cad7a371511b2c48b1873a9c6931a-p_e.jpg,False,True,False,False,False,False,False,40.217804,1091.0,-111.6217,,385000.0,385000.0,,,1494.0,False,UT,34 E 700 N APT 19,Apt 19,84606,11919606,,sqft,1306.8,387000.0,284000.0,True,,,,1698476400000.0,35000.0,
5,3.0,4.0,American Fork,USA,USD,11,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f3946fe1eb19c07f53709982bb5dcfbe-p_e.jpg,False,True,False,False,False,False,False,40.39543,2499.0,-111.7718,BUILDER_SPEC,712708.0,712708.0,,,,False,UT,952 S 1100 W #284,# 284,84003,2054609198,True,sqft,9583.2,735300.0,,,,,,,,
6,3.0,4.0,Saratoga Springs,USA,USD,-1,,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/4ede3c24a7d692987f65de1f03fe4011-p_e.jpg,False,True,False,True,False,False,False,40.36616,2019.0,-111.8912,BUILDER_SPEC,432990.0,432990.0,,19772284,2100.0,False,UT,946 E Drifter Ln #2251,# 2251,84045,2054624716,True,sqft,871.2,431000.0,,,,,,,,
7,4.0,3.0,Saratoga Springs,USA,USD,-1,,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/b14cfa7cbd92015e65d50fee577baab9-p_e.jpg,False,True,False,True,False,False,False,40.36616,1508.0,-111.8912,BUILDER_SPEC,372990.0,372990.0,,19772284,1994.0,False,UT,944 E Drifter Ln #2250,# 2250,84045,2054624740,True,sqft,871.2,371600.0,,,,,,,,
8,2.0,2.0,American Fork,USA,USD,11,,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/75e8d2bcc307ea12f13c6e2e5ead2210-p_e.jpg,False,True,False,False,False,False,False,40.37855,1218.0,-111.80937,,380000.0,380000.0,,,1448.0,False,UT,405 W 90th St N,,84003,2054935147,,sqft,3049.2,387300.0,,True,,,,,,
9,,,American Fork,USA,USD,11,,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/5a1fb487f63815c48e52afbe7262e981-p_e.jpg,False,True,False,False,False,False,False,40.41012,,-111.81459,,799000.0,799000.0,,,1999.0,False,UT,10202 N 6530 W,,84003,2058293613,,acres,0.73,,,True,,,,1698476400000.0,104000.0,
10,5.0,7.0,Springville,USA,USD,11,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2f7a74c1ee5e7e922c11bcd55326ae91-p_e.jpg,False,True,False,False,False,False,False,40.15895,5566.0,-111.57357,,1600000.0,1600000.0,,,1450.0,False,UT,542 S 2080th St E UNIT 78,Unit 78,84663,2062969793,,sqft,10018.8,1608800.0,,True,,,,,,
11,3.0,3.0,Eagle Mountain,USA,USD,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/19d649dd0a83770cbb168637e70c744a-p_e.jpg,False,True,False,True,False,False,False,40.32013,2300.0,-112.02189,BUILDER_PLAN,456990.0,456990.0,+,29119366,2199.0,False,UT,"Bedford Plan, Pony Express Estates",# JIGZS9,84005,2078489938,True,,,448200.0,,,,,,1698735600000.0,5040.0,
12,5.0,7.0,Orem,USA,USD,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d8bd20ce8a84be8c4deba86c2e704f83-p_e.jpg,False,True,False,False,False,False,False,40.298405,2916.0,-111.711075,,665000.0,665000.0,,,2194.0,False,UT,645 W 80 N,,84057,11920413,,sqft,8712.0,669600.0,320600.0,True,,,,1698476400000.0,-30000.0,"$30,000 (Oct 28)"
13,5.0,5.0,Saratoga Springs,USA,USD,12,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/25a3e0f583de941b4c706d77713e720b-p_e.jpg,False,True,False,False,False,False,False,40.33348,6250.0,-111.903824,,2800000.0,2800000.0,,,10958.0,False,UT,1602 S Wiltshire Ln,,84045,250510286,,acres,0.38,2699600.0,292100.0,True,,,,,,
14,2.0,4.0,Provo,USA,USD,12,,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/9e979df317c73e0a6dc95e96054028d3-p_e.jpg,False,True,False,False,False,False,False,40.23451,2464.0,-111.6531,,697000.0,697000.0,,,2149.0,False,UT,60 N 300 E,,84606,11888829,,sqft,5227.2,665300.0,309700.0,True,,,,,,
15,3.0,3.0,Vineyard,USA,USD,12,,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/cc62bddb69498863298c90ae01bc7e31-p_e.jpg,False,True,False,False,False,False,False,40.308216,1845.0,-111.7531,,399900.0,399900.0,,,1999.0,False,UT,639 N 30 E,,84059,306583372,,sqft,871.2,399100.0,256100.0,True,,,,,,
16,1.0,3.0,Orem,USA,USD,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/63b7164e6d87afac6564c02ec01a2675-p_e.jpg,False,True,False,False,False,False,False,40.29956,1066.0,-111.71456,,350000.0,350000.0,,,1594.0,False,UT,118 N 800th St W,,84057,2067332396,,sqft,9583.2,379700.0,,True,,,,1699257600000.0,-10000.0,"$10,000 (Nov 6)"
